text,label
مبرد عم أمك 😶 شوفتك صراحه نخلعة من وين طلعت لي ربي يستر في باقي يومي,0.0
فرقت حال هيفاء وهبي معاها خلق ما عاد اتحشم ولا تخاف فنص😏,0.0
كل يوم ينقصو في حوايجهم لين تشوفوهم في Xnxx,0.0
اصرفولها واحد عريس من الصيدلية بالك اتولي باهية,0.0
هذا تسويق إعلاني يانزار للمراهقات في ليبيا يعني ديروا زيها ولأمور طيبه,0.0
ياريتها عقمت ولا جابت السلالة لمنيكا,0.0
ياخسارة دنوب على الفاضي ياريت غير حلوة ولا مقبوله نقولو عادي بس شيانه وتقل دم وفوقها انحراف,0.0
شنو قله الادب والحقاره اللىى هم فيها بجد واطيه,0.0
شن تقرب لهيفاء ماجك,0.0
خمج وعفن اعود بالله منهم,0.0
عليك منظر مش عارفه مني يلي مقيلها حلوه عاطيه في روحها هالتقه هادي كلها يعي😬,0.0
منضرك زي المعزه بدأت ركابك تحير ف لوصف بصراحه معزة أو جدي,0.0
افطنو ما حصلتش عريس تعلم فيكم في الرقيص,0.0
لا تخرج قبل ان تقول سبحان الله سطل كناسه يرقص,0.0
هادا الي يقولو عليه شين و شويطين,0.0
صنتك قارصة شميتها من ورا الشاشة,0.0
تشعر بانها نانسي عجرم,0.0
وجهك زي سطب الفيرنا تلقطي غير في ذنوب,0.0
زومبي متقف,0.0
يوماااااي قداش بيئه,0.0
اه والله لو يجيبوهالي عندي هكتار بصل تغرس معاي,0.0
تفكرتك لما تقولي ايدز يتحرك في السناب,0.0
ما فهمتش الخمر هذا من وين تلقطوا فيه !!!!,0.0
بجديات انقرفت,0.0
تقول كريستا لي تسكن فالحاره,0.0
هيفا ماجيك ليبيا,0.0
منوره يابتشه,0.0
فرعاصه فرعاصه مفيش كلام,0.0
ذنوب ع لفاضي ي مصنع الزيت,0.0
خشمها تقول خشم عبسي,0.0
سنونك يفتحو حكه طن,0.0
الاسم وداد المهنه بشويه بيبي,0.0
عبود اشلال,0.0
بالله بري ديري حل لسواد لعندك,0.0
مخمر شقها,0.0
طوووووط شن بتكون,0.0
خيرها قصت شعرها زي جدر السلاطه,0.0
المعنى الحقيقي لكلمة زيت,0.0
وجهك كيف السمكه مخيف,0.0
كل وسائل الجمال دايرتها ومش حلووواااا بكللل,0.0
بنات قهرانه,0.0
معفنها ومخمرها مدايرة روحها اغراء,0.0
مهنه شينه تبي روحها سمحه,0.0
نهارك كيف ركبتك,0.0
لالا مهنه قحبوشه,0.0
كان تسمع بيك نانسي وحدة زيك ترقص ع اغنيتها تعتزل الفن,0.0
هذي ضادو مش وداد😂,0.0
انت سيم سيم قناه تشاد,0.0
داايره جميع لمحاولات في روحها ... قااعدة مزيته,0.0
شلتوتات شن يحسابن ارواحهن هذين,0.0
ذنوب ع الفاضي حتي رخص يستخدمو فيه غلط,0.0
انشاء الله تعلق عينك فوق لي تقلبي فيها مرض ليها الخامره,0.0
شنو القاحه هدي ماتشر فش ليبين,0.0
هادي من كادب علاها وقايلها انك حلوة☺,0.0
نسمع بالمعزه المالطيه لين شبحتها,0.0
الاسم : وداد بنت بوطانه المهنه: توقحيب ع فاضي,0.0
جحرها اسود كيف فمها اكيد,0.0
تحساب روحها جميله وجها زي مالقي العزي,0.0
ماتيقي نتقوحب,0.0
إيدز لابس قفطان ويرقص,0.0
ويييو يعطيك عصبه,0.0
زغد ولله ماعندكن ذووق,0.0
ووووه عليا كرهتني في اسمي بنت الكلب😑,0.0
كرونه موحده,0.0
زبر بدايهه سنه وهـكيي امالا فـ نصها كـيف بيصير,0.0
المشكله والله شلافطيه متاعت لعار,0.0
لقبهم الواعر وهما أخف من النعناع,0.0
عيلة انبهار دايرين العارعيلة معطيات واللي ايجي ايبات عيلة كراسي واللي ايجي ايباصي,0.0
سلم البويات يلي شادينها حوالات كناسة مهما يديرو,0.0
آول مره إنشوف كناسه تستعرض بخمرها,0.0
هدم البوكه متعهم وسعه,0.0
اتقود مليح,0.0
شواربهن اتقول بلوعة مجاري,0.0
انت ماتجيبش الا في اخبار القtabh يا واطي,0.0
البسبوسة المرة هادي بالعسل الحوقاني شكلها🙂,0.0
مانبي شي غير نعرف نوع السميد أنتي فين ياروعه,0.0
ذوق طالع زرده درت روحك بنداق ومعبي مشيت خذيت بيهم حاجة مقومة من قاجا ولا مخرم,0.0
غير ان شاء الله تستاهل هذا كله في الاخير تطلع كحلة مع بعضها. هذه النوعيه ديما عندهم حظ,0.0
و المشكلة ما فيش تاكم عليه القيمة و التغليف يجيب القداد,0.0
وربي كانهو رزق حلال وتاععب فيه مايدير هك شكله محصلهن من خنبات ١٧ فبراير كيف ناس هلبا,0.0
كان جمع حقهم وخدي بيهم تاكم باهي مش خير من الشي المبقط,0.0
غير ان شاء الله رزق حلال بس وع فكره لهديه مش حلوه ولا فيها منضر أساسا,0.0
ن شاء الله قادره تمشي اختنا بعد هذا كله ,0.0
شككله من جماعة الأشاوس حبيبها🙂,0.0
كان بحقهم كلهم دار حاجة وحده استرله 🌚 الدوق مفيش نهائي ولا حاجة تلتبس منهم 🙊,0.0
ياريت خديت تاكم واحد وقنين وراقي ولا هالزرده لي متزردها ياكبادي الذوق ضاااايع,0.0
قصدي ياريت الشئ حلو باش تنبهرو بيه سلاطة وخلاص,0.0
ربي يهنيهم بس الذوق هارب الحق ,0.0
مافيش ذوق وحق ربي كان جبلها ورده حمره ومعها طرف شكلاطة قاعة احلا من الخربش ,0.0
هادا مش واكل طاجيين بسبوسه واكل شكارة سميد بحالها,0.0
مآقيهم تاكم نازك كله شعبوطي ممكن حتي يطلعو ذهب افريقي ,0.0
غر كان عجنهم كلهم وجابلها واحد مقوم تقدر حتي ادسه بدل كنز علي بابا اللي مدايرهولها ,0.0
نشهد بالله انه تلوت سمعي وبصري,0.0
ومن يكونن بنات الواعر امفيت شعر محروق ماشفنا شي,0.0
وااااضح جمال رباني بلا شي,0.0
مشعارفه انا تشهرو في ناس زبااله حقرراء لي ابعد حد توا مشعارفهم هما مني جيبهم في لكليب اصلا هوا جيبهم معاه لانه عارف جوهم وعارف شعب قداش يموت في لخمر وزباااله,0.0
والي معه هدي شواربها تقوول شفاطت مجاري,0.0
جايبلها خاتم بلاستك وهوا جايبيلها ايفون وتبيها تقعد معاك صحبه اللحم الرخيص ,0.0
في ليبيا جيب فاسدات باش تاخد اكتر نسب مشاهده,0.0
كناسه ..زي هو زي هي,0.0
شن باين منهم غير الشعر ومافهمتش ليش الاتنين في الكليب والنظام وحدة ومعاها التانية فري,0.0
قصدي مهنتهم الاصلية نعرفها امّا بلوقر هادي جديدة عليا💁🏻‍♂️,0.0
صدق الي قال فيه فن وفيه عفن,0.0
من يوم يومك اغانيك هابطه يعع,0.0
ماشين مليح يا ليبين,0.0
علاش جايبهم وسمعتهم زي وجههم مفروض ماجابهمش وبعدين وين الجمال والصوره من اخر اخر بقعه مايبانوش من قريب تانيا كان متعرفيهمش اسألي عليهم قبلي ما تديرلهم في دعايات عالفاضي كناسه هما واكتر,0.0
مريتش شكلهم الشفشوفه الصفره بس باينه والشعر محروق,0.0
زمزام + فوانص = 0,0.0
تروجي وتشهري في كمشه هبط ساقطين ماك زيهم ساقطه,0.0
كبير وهبل,0.0
جميلات صار ع شعر اصفر زيت زيتون ثلوت سمعي وبصري مع بعض,0.0
بلوقر صاركل واحده وسخه سموها بلوقر مزيته,0.0
سبحان الله الليبيات حتي في الصياعة مش فالحات,0.0
هذه من النوع اللي كانو يحسابو ان الشيش باني نفسه بابا نويل,0.0
واو بجديات حاجةة خرافيه ابداععع تعرفي كانه مشش منك بارك الله فيك نزلتيهم نشوفوهم رهي توا كلنا ف شارع زاويه,0.0
زيت درة,0.0
هاديي خالة ميلاد مش ميلاد خالها,0.0
عيله منغير رايس مفيش فريانو بكل,0.0
نحسابها عزوزة القايله شعرها ابيض عممممله,0.0
تشعر بي انها باربي,0.0
كنايس تلقط ف بعضها,0.0
كمية الخمر ف الفيديو اكتر من سكان قطر,0.0
قصدكم العار هذا كله في الأخير كيف طقت العشرين,0.0
برضو مزيتة تطير تزنح تشري طيارة,0.0
ربي يشفيك من المرض والتصوير تنزلي ف قصة حياتك احني شن دخلنا فيك ناس تاعبة ومريضة,0.0
نسمع ب عيله وجوازهم بودري لا هدا معبي الوان شكله,0.0
مقزززززززة والصفحة الي تنزل عليهم زيهم مقرفة,0.0
ماريتلك من سلطانه وربي العزة ...قطوسه البارده احسن منك ,0.0
كنها كل شي ثلاثه ههههه تشعر بأنها قطوسه بثلاث ارواح,0.0
Ya g7aab,0.0
مفروض ف شعار ف الفيس إسمه اتحفني لان هالبرومو أتحفنا الصراحه,0.0
صنة بلاستيك متع شعرها طلعتلي,0.0
شعبوطه من العيار التقيل,0.0
نبدا تيس كان مزال تبعتها الصفحة هادي,0.0
كلا كوم والباروكه اللى راقده بيها كوم,0.0
شكشكي يا مكينة القرادل,0.0
نهار أحرف درهت كبدي ملا البروكه هذا شني تي ملا القفطان عش عرفت من وين نبدأ 🙂😂💔ملا الصنه وبعدها دوشت,0.0
العيب مش فها العيب ف الخرفان الي يقو دولها ويصرفو في فلوس التيكه علها,0.0
